Field,Description,Type,Coverage,Users,Alphas
oth432_trkdpit_models_profitability5,5th profitability field of Predictive models,MATRIX,83%,10,41
oth432_trkdpit_models_profitability6,6th profitability field of Predictive models,MATRIX,52%,2,2
oth432_trkdpit_models_profitability7,7th profitability field of Predictive models,MATRIX,76%,7,10
oth432_trkdpit_models_profitability8,8th profitability field of Predictive models,MATRIX,74%,2,2
oth432_trkdpit_models_profitability9,9th profitability field of Predictive models,MATRIX,49%,3,10
oth432_trkdpit_models_tot_rev_cap,Total Revenue to market cap ratio of Predictive models,MATRIX,88%,8,14
oth432_trkdpit_models_tot_rev_yield,Total Revenue Yield of Predictive models,MATRIX,76%,21,40
oth432_trkdpitpredictiveaccpayable_mad_act,Mean Absolute Deviation of scaled actual value of Account Payable,MATRIX,83%,10,51
oth432_trkdpitpredictiveaccpayable_mad_pred,Mean Absolute Deviation of predicted value of Account Payable,MATRIX,83%,12,26
oth432_trkdpitpredictiveaccpayable_mae,Mean Average Error of the Model of Accounts Payable,MATRIX,83%,30,72
oth432_trkdpitpredictiveaccpayable_prediction,Predicted Value of Account Payable,MATRIX,84%,7,10
oth432_trkdpitpredictivecapex_mad_act,Mean Absolute Deviation of scaled actual value of Capital Expenditure,MATRIX,95%,11,36
oth432_trkdpitpredictivecapex_mad_pred,Mean Absolute Deviation of predicted value of Capital Expenditure,MATRIX,95%,11,16
oth432_trkdpitpredictivecapex_mae,Mean Average Error of the model of Capital Expenditure,MATRIX,95%,6,6
oth432_trkdpitpredictivecapex_prediction,Predicted value of Capital Expenditure,MATRIX,97%,8,46
oth432_trkdpitpredictivecfo_mad_act,Mean Absolute Deviation of scaled actual value of CFO,MATRIX,97%,24,46
oth432_trkdpitpredictivecfo_mad_pred,Mean Absolute Deviation of predicted value of CFO,MATRIX,97%,7,13
oth432_trkdpitpredictivecfo_mae,Mean Average Error of the model of CFO,MATRIX,97%,22,134
oth432_trkdpitpredictivecfo_prediction,Predict value of CFO,MATRIX,100%,9,27
oth432_trkdpitpredictivecogs_mad_act,Mean Absolute Deviation of scaled actual value of Cost of Goods sold,MATRIX,64%,9,15
oth432_trkdpitpredictivecogs_mad_pred,Mean Absolute Deviation of predicted value of Cost of Goods sold,MATRIX,64%,16,55
oth432_trkdpitpredictivecogs_mae,Mean Average Error of the model of Cost of Goods sold,MATRIX,64%,9,23
oth432_trkdpitpredictivecogs_prediction,Predicted value of Cost of Goods Sold,MATRIX,65%,11,47
oth432_trkdpitpredictivecurrassets_mad_act,Mean Absolute Deviation of scaled actual value of Current Assets,MATRIX,80%,12,92
oth432_trkdpitpredictivecurrassets_mad_pred,Mean Absolute Deviation of predicted value of Current Assets,MATRIX,80%,9,35
oth432_trkdpitpredictivecurrassets_mae,Mean Average Error of the model of Current Assets,MATRIX,80%,11,23
oth432_trkdpitpredictivecurrassets_prediction,Predicted value of Current Assets,MATRIX,82%,11,26
oth432_trkdpitpredictivecurrliabilities_mad_act,Mean Absolute Deviation of scaled actual value of Current Liabilities,MATRIX,80%,10,46
oth432_trkdpitpredictivecurrliabilities_mad_pred,Mean Absolute Deviation of predicted value of Current Liabilities,MATRIX,80%,7,10
oth432_trkdpitpredictivecurrliabilities_mae,Mean Average Error of the model of Current Liabilities,MATRIX,80%,8,12
oth432_trkdpitpredictivecurrliabilities_prediction,Predicted value of Current Liabilities,MATRIX,82%,4,9
oth432_trkdpitpredictivedebtissuance_mad_act,Mean Absolute Deviation of scaled actual value of Debt Issuance,MATRIX,91%,31,83
oth432_trkdpitpredictivedebtissuance_mad_pred,Mean Absolute Deviation of predicted value of Debt Issuance,MATRIX,91%,7,8
oth432_trkdpitpredictivedebtissuance_mae,Mean Average Error of the model of Debt Issuance,MATRIX,91%,7,19
oth432_trkdpitpredictivedebtissuance_prediction,Predict value of Debt Issuance,MATRIX,90%,7,16
oth432_trkdpitpredictivedps_mad_act,Mean Absolute Deviation of scaled actual value of Dividend per share,MATRIX,53%,7,33
oth432_trkdpitpredictivedps_mad_pred,Mean Absolute Deviation of predicted value of Dividend per share,MATRIX,53%,8,12
oth432_trkdpitpredictivedps_mae,Mean Average Error of the model of Dividend per share,MATRIX,53%,4,10
oth432_trkdpitpredictivedps_prediction,Predicted Value of Dividend Per Share,MATRIX,52%,6,14
oth432_trkdpitpredictiveebit_mad_act,Mean Absolute Deviation of scaled actual value of Earnings before Interest and Tax,MATRIX,88%,12,50
oth432_trkdpitpredictiveebit_mad_pred,Mean Absolute Deviation of predicted value of Earnings before Interest and Tax,MATRIX,88%,16,57
oth432_trkdpitpredictiveebit_mae,Mean Average Error of the model of Earnings before Interest and Tax,MATRIX,88%,10,24
oth432_trkdpitpredictiveebit_prediction,Predicted Value of Earnings Before Interest and Tax,MATRIX,90%,11,70
oth432_trkdpitpredictiveebitda_mad_act,Mean Absolute Deviation of scaled actual value of Earnings Before Interest,MATRIX,88%,9,41
oth432_trkdpitpredictiveebitda_mad_pred,Mean Absolute Deviation of predicted value of Earnings Before Interest,MATRIX,88%,15,19
oth432_trkdpitpredictiveebitda_mae,Mean Average Error of the model of Earnings Before Interest,MATRIX,88%,11,24
oth432_trkdpitpredictiveebitda_prediction,Predicted value of Earnings Before Interest,MATRIX,90%,7,13
oth432_trkdpitpredictiveev_mad_act,Mean Absolute Deviation of scaled actual value of Enterprise Value,MATRIX,90%,9,12
oth432_trkdpitpredictiveev_mad_pred,Mean Absolute Deviation of predicted value of Enterprise Value,MATRIX,90%,13,22
oth432_trkdpitpredictiveev_mae,Mean Average Error of the model of Enterprise Value,MATRIX,90%,9,34
oth432_trkdpitpredictiveev_prediction,Predicted value of enterprise value,MATRIX,90%,11,34
oth432_trkdpitpredictivefcfe_mad_act,Mean Absolute Deviation of scaled actual value of Free Cash Flow Equity,MATRIX,86%,25,72
oth432_trkdpitpredictivefcfe_mad_pred,Mean Absolute Deviation of predicted value of Free Cash Flow Equity,MATRIX,86%,13,20
oth432_trkdpitpredictivefcfe_mae,Mean Average Error of the model of Free Cash Flow Equity,MATRIX,86%,17,56
oth432_trkdpitpredictivefcfe_prediction,Predicted value of Free Cash Flow Equity,MATRIX,87%,5,40
oth432_trkdpitpredictivefcff_mad_act,Mean Absolute Deviation of scaled actual value of Free Cash Flow Firm,MATRIX,85%,7,12
oth432_trkdpitpredictivefcff_mad_pred,Mean Absolute Deviation of predicted value of Free Cash Flow Firm,MATRIX,85%,3,3
oth432_trkdpitpredictivefcff_mae,Mean Average Error of the model of Free Cash Flow Firm,MATRIX,85%,4,10
oth432_trkdpitpredictivefcff_prediction,Predicted value of Free Cash Flow Firm,MATRIX,87%,10,19
oth432_trkdpitpredictiveltcashnequivalents_mad_act,Mean Absolute Deviation of scaled actual value of Long-term Cash & Equivalents,MATRIX,78%,12,21
oth432_trkdpitpredictiveltcashnequivalents_mad_pred,Mean Absolute Deviation of predicted value of Long-term Cash & Equivalents,MATRIX,78%,14,56
oth432_trkdpitpredictiveltcashnequivalents_mae,Mean Average Error of the model of Long-term Cash & Equivalents,MATRIX,78%,14,35
oth432_trkdpitpredictiveltcashnequivalents_prediction,Predicted value of Long-term Cash & Equivalents,MATRIX,79%,6,13
oth432_trkdpitpredictiveltdebt_mad_act,Mean Absolute Deviation of scaled actual value of Long-term debt,MATRIX,87%,20,57
oth432_trkdpitpredictiveltdebt_mad_pred,Mean Absolute Deviation of predicted value of Long-term debt,MATRIX,87%,11,28
oth432_trkdpitpredictiveltdebt_mae,Mean Average Error of the model of Long-term debt,MATRIX,87%,18,38
oth432_trkdpitpredictiveltdebt_prediction,Predicted value of long-term debt,MATRIX,87%,5,5
oth432_trkdpitpredictivenetdebt_mad_act,Mean Absolute Deviation of scaled actual value of Net Debt,MATRIX,88%,16,25
oth432_trkdpitpredictivenetdebt_mad_pred,Mean Absolute Deviation of predicted value of Net Debt,MATRIX,88%,15,18
oth432_trkdpitpredictivenetdebt_mae,Mean Average Error of the model of Net Debt,MATRIX,88%,9,33
oth432_trkdpitpredictivenetdebt_prediction,Predict value of Net Debt,MATRIX,91%,3,3
oth432_trkdpitpredictivenetincome_mad_act,Mean Absolute Deviation of scaled actual value of Net Income,MATRIX,98%,5,16
oth432_trkdpitpredictivenetincome_mad_pred,Mean Absolute Deviation of predicted value of Net Income,MATRIX,98%,11,16
oth432_trkdpitpredictivenetincome_mae,Mean Average Error of the model of Net Income,MATRIX,98%,6,11
oth432_trkdpitpredictivenetincome_prediction,Predicted value of Net Income,MATRIX,100%,15,28
oth432_trkdpitpredictivenetreceivables_mad_act,Mean Absolute Deviation of scaled actual value of Net Receivables,MATRIX,88%,19,72
oth432_trkdpitpredictivenetreceivables_mad_pred,Mean Absolute Deviation of predicted value of Net Receivables,MATRIX,88%,24,50
oth432_trkdpitpredictivenetreceivables_mae,Mean Average Error of the model of Net Receivables,MATRIX,88%,17,30
oth432_trkdpitpredictivenetreceivables_prediction,Predicted value of Net Receivables,MATRIX,90%,7,32
oth432_trkdpitpredictiverndexpense_mad_act,Mean Absolute Deviation of scaled actual value of Research & Development Expense,MATRIX,36%,10,23
oth432_trkdpitpredictiverndexpense_mad_pred,Mean Absolute Deviation of predicted value of Research & Development Expense,MATRIX,36%,4,7
oth432_trkdpitpredictiverndexpense_mae,Mean Average Error of the model of Research & Development Expense,MATRIX,36%,6,28
oth432_trkdpitpredictiverndexpense_prediction,Predict value of Research & Development Expense,MATRIX,36%,3,5
oth432_trkdpitpredictiveroa_mad_act,Mean Absolute Deviation of scaled actual value of Return on Assets,MATRIX,100%,12,34
oth432_trkdpitpredictiveroa_mad_pred,Mean Absolute Deviation of predicted value of Return on Assets,MATRIX,100%,6,16
oth432_trkdpitpredictiveroa_mae,Mean Average Error of the model of Return on Assets,MATRIX,100%,11,30
oth432_trkdpitpredictiveroa_prediction,Predict value of Return on Assets,MATRIX,100%,9,22
oth432_trkdpitpredictiveroe_mad_act,Mean Absolute Deviation of scaled actual value of Return on Equity,MATRIX,100%,21,167
oth432_trkdpitpredictiveroe_mad_pred,Mean Absolute Deviation of predicted value of Return on Equity,MATRIX,100%,12,41
oth432_trkdpitpredictiveroe_mae,Mean Average Error of the model of Return on Equity,MATRIX,100%,17,61
oth432_trkdpitpredictiveroe_prediction,Predict value of Return on Equity,MATRIX,100%,16,43
oth432_trkdpitpredictivetangiblebvps_mad_act,Mean Absolute Deviation of scaled actual value of Tangible book value per share,MATRIX,91%,6,24
oth432_trkdpitpredictivetangiblebvps_mad_pred,Mean Absolute Deviation of predicted value of Tangible book value per share,MATRIX,91%,12,81
oth432_trkdpitpredictivetangiblebvps_mae,Mean Average Error of the model of Tangible book value per share,MATRIX,91%,12,36
oth432_trkdpitpredictivetangiblebvps_prediction,Predict value of Tangible book value per share,MATRIX,93%,4,5
oth432_trkdpitpredictivetotassets_mad_act,Mean Absolute Deviation of scaled actual value of Total Assets,MATRIX,98%,11,60
oth432_trkdpitpredictivetotassets_mad_pred,Mean Absolute Deviation of predicted value of Total Assets,MATRIX,98%,6,12
oth432_trkdpitpredictivetotassets_mae,Mean Average Error of the model of Total Assets,MATRIX,98%,13,41
oth432_trkdpitpredictivetotassets_prediction,Predicted value of Total Assets,MATRIX,100%,16,44
oth432_trkdpitpredictivetotinventory_mad_act,Mean Absolute Deviation of scaled actual value of Total Inventories,MATRIX,90%,15,45
oth432_trkdpitpredictivetotinventory_mad_pred,Mean Absolute Deviation of predicted value of Total Inventories,MATRIX,90%,9,17
oth432_trkdpitpredictivetotinventory_mae,Mean Average Error of the model of Total Inventories,MATRIX,90%,13,19
oth432_trkdpitpredictivetotinventory_prediction,Predicted value of Total Inventories,MATRIX,92%,10,28
oth432_trkdpitpredictivetotrevenue_mad_act,Mean Absolute Deviation of scaled actual value of Total Revenue,MATRIX,90%,20,58
oth432_trkdpitpredictivetotrevenue_mad_pred,Mean Absolute Deviation of predicted value of Total Revenue,MATRIX,90%,8,10
oth432_trkdpitpredictivetotrevenue_mae,Mean Average Error of the model of Total Revenue,MATRIX,90%,10,12
oth432_trkdpitpredictivetotrevenue_prediction,Predicted value of Total Revenue,MATRIX,92%,7,9
oth432_txtq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Income Taxes - Total,MATRIX,75%,0,0
oth432_txtq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Income Taxes - Total,MATRIX,100%,12,30
oth432_txtq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Income Taxes - Total,MATRIX,79%,5,5
oth432_txtq_compustatdeltapredict_funda_predict,Predict value of Income Taxes - Total,MATRIX,96%,22,43
oth432_txtq_mae,Mean Average Error of the model of Income Taxes - Total,MATRIX,39%,4,8
oth432_txtq_predict,Predicted value of Income Taxes - Total,MATRIX,85%,5,7
oth432_ve,Enterprise Value of Predictive models,MATRIX,89%,15,42
oth432_viex_trkdpitdeltapredict_annual_funda_madp,"Mean Absolute Deviation of predicted value of Interest Expense, Supplemental",MATRIX,97%,19,48
oth432_viex_trkdpitdeltapredict_annual_funda_predict,"Predicted Value of Interest Expense, Supplemental",MATRIX,92%,7,13
oth432_visibility,Visibility of Predictive models,MATRIX,100%,53,564
oth432_vitt_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Income Tax - Total,MATRIX,97%,4,21
oth432_vitt_trkdpitdeltapredict_annual_funda_predict,Predicted value of Income Tax - Total,MATRIX,96%,10,45
oth432_xintq_mae,Mean Average Error of the model of Interest and Related Expense - Total,MATRIX,39%,2,29
oth432_xintq_predict,Predicted value of Interest and Related Expense - Total,MATRIX,86%,6,9
oth432_yoy_change_cr,YOY change in current ratio of Predictive models,MATRIX,72%,6,11
oth432_yoy_change_da,YOY change in debt to asset ratio of Predictive models,MATRIX,81%,16,29
oth432_yoy_change_de,YOY change in debt to equity ratio of Predictive models,MATRIX,78%,13,23
